Datetime,price,volume,ma_short,ma_long,rsi,trad_signal,trad_signal_trend,amplitude,time_comp,fft_period,resonance_score,use_grid,direction_hint,res_signal,prob_res_signal_buy_1D,prob_res_signal_sell_1D,prob_trad_signal_buy_1D,prob_trad_signal_sell_1D,prob_res_signal_buy_3D,prob_res_signal_sell_3D,prob_trad_signal_buy_3D,prob_trad_signal_sell_3D,prob_res_signal_buy_7D,prob_res_signal_sell_7D,prob_trad_signal_buy_7D,prob_trad_signal_sell_7D
2025-09-02 18:00:00+00:00,110661.8203125,1680343040,109926.9814453125,,53.564693970442065,hold,hold,3893.7578125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-02 19:00:00+00:00,110691.515625,707862528,109988.666015625,,53.77301784622051,hold,hold,3893.7578125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-02 20:00:00+00:00,111404.5859375,0,110100.44108072917,,57.44421837622481,hold,hold,4006.484375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-02 21:00:00+00:00,111195.28125,0,110243.599609375,,58.06214490644337,hold,hold,4006.484375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-02 22:00:00+00:00,111231.90625,0,110358.818359375,,56.56781171390453,hold,hold,4006.484375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-02 23:00:00+00:00,111194.046875,0,110441.82552083333,,56.280151935993345,hold,hold,4006.484375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-03 00:00:00+00:00,111360.8125,0,110539.27669270833,,58.78680313258974,hold,hold,4006.484375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-03 01:00:00+00:00,111170.2578125,550445056,110613.68001302083,,63.400236609701544,hold,hold,4006.484375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-03 02:00:00+00:00,111404.796875,0,110670.3623046875,,75.41761498484719,hold,hold,4006.6953125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-03 03:00:00+00:00,111066.8046875,0,110700.27311197917,,49.02615581009354,hold,hold,4006.6953125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-03 04:00:00+00:00,111033.609375,0,110733.2529296875,,45.70846207773998,hold,hold,4006.6953125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-03 05:00:00+00:00,110710.3203125,0,110752.63053385417,,49.474444513144505,hold,hold,4006.6953125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-03 06:00:00+00:00,110722.7265625,1127833600,110764.07096354167,,50.23089953254509,hold,hold,4006.6953125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-03 07:00:00+00:00,111106.625,0,110803.07682291667,,53.42254028074782,hold,hold,4006.6953125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-03 08:00:00+00:00,111003.421875,0,110827.14518229167,,56.07313597435463,hold,hold,4006.6953125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-03 09:00:00+00:00,111264.2890625,0,110862.353515625,,59.409564733030955,hold,hold,4006.6953125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-03 10:00:00+00:00,111452.21875,1138827264,110911.47981770833,,50.94568478001235,hold,hold,4054.1171875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-03 11:00:00+00:00,111481.59375,0,110988.53450520833,,56.12171263630533,hold,hold,4083.4921875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-03 12:00:00+00:00,111149.4921875,0,111086.6669921875,,48.43555816567749,hold,hold,4083.4921875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-03 13:00:00+00:00,111441.4765625,0,111099.73046875,,54.28360433567682,hold,hold,4083.4921875,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-03 14:00:00+00:00,112325.359375,0,111142.79296875,,63.377092236081374,hold,hold,4927.2578125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-03 15:00:00+00:00,112241.46875,0,111205.37337239583,,65.30933532820472,hold,hold,4927.2578125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-03 16:00:00+00:00,111872.140625,0,111253.79720052083,,56.431317570763845,hold,hold,4927.2578125,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-03 17:00:00+00:00,112337.8515625,0,111313.517578125,,66.8974442062582,hold,hold,4939.75,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-03 18:00:00+00:00,112002.2265625,910266368,111369.36783854167,,61.91853143559169,hold,hold,4939.75,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-03 19:00:00+00:00,112226.90625,0,111433.34244791667,,69.1252302932976,hold,hold,4939.75,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-03 20:00:00+00:00,112231.0703125,0,111467.779296875,,69.06091420673314,hold,hold,4939.75,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-03 21:00:00+00:00,112009.5546875,0,111501.70735677083,,61.898633831962364,hold,hold,4939.75,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-03 22:00:00+00:00,111972.9375,0,111532.58365885417,,63.004304798152326,hold,hold,4939.75,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-03 23:00:00+00:00,111711.046875,0,111554.12532552083,,55.99080610049175,hold,hold,4939.75,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-04 00:00:00+00:00,112172.578125,0,111587.94889322917,,58.99932460657357,hold,hold,4939.75,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-04 01:00:00+00:00,111924.265625,17377939456,111619.36588541667,,55.243393705188424,hold,hold,4939.75,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-04 02:00:00+00:00,111473.390625,0,111622.22395833333,,53.73154210191874,hold,hold,4939.75,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-04 03:00:00+00:00,111217.6015625,0,111628.50716145833,,47.39910834870246,hold,hold,4939.75,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-04 04:00:00+00:00,111071.1328125,25452544,111630.07063802083,,32.41606224767196,hold,hold,4578.375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-04 05:00:00+00:00,110663.5078125,2135429120,111628.1201171875,,29.718418193466235,hold,hold,4578.375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-04 06:00:00+00:00,110435.484375,0,111616.15169270833,,30.83859539439409,hold,hold,4578.375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-04 07:00:00+00:00,110547.7421875,603664384,111592.86490885417,,23.63900342377498,hold,hold,4578.375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-04 08:00:00+00:00,110671.84375,0,111579.04915364583,,29.107336093028053,hold,hold,4578.375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-04 09:00:00+00:00,110816.671875,0,111560.3984375,,27.28359576353094,hold,hold,4578.375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-04 10:00:00+00:00,110687.796875,0,111528.54752604167,,26.10078035206581,hold,hold,4578.375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-04 11:00:00+00:00,110837.40625,0,111501.70638020833,,31.43457461683714,hold,hold,4578.375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-04 12:00:00+00:00,110975.234375,1423966208,111494.44563802083,,34.68848465083711,hold,hold,4578.375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-04 13:00:00+00:00,110524.90625,0,111456.25520833333,,32.79186482479723,hold,hold,4578.375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-04 14:00:00+00:00,109892.4921875,0,111354.8857421875,,18.48390670793208,hold,hold,4578.375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-04 15:00:00+00:00,109530.46875,343379968,111241.92740885417,,17.92057356556262,hold,hold,4578.375,,,0.0,False,0.0,hold,,,,,,,,,,,,
2025-09-04 16:00:00+00:00,109437.9296875,190877696,111140.501953125,,19.82455693329041,hold,hold,4578.375,,,0.0,False,0.0,hold,,,,,,,,,,,,
