episode,step,price,e_long,e_short,trend,vol_bin,pos,policy_action,effective_action,block_reason,btc_before,btc_after,cash_before,cash_after,delta_btc,delta_cash,total_usd_before,total_usd_after
2,303,61146.27,-0.025096,0.005756,downtrend,low,LONG,HOLD,HOLD,none,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61582.48,61582.48
2,304,61138.54,-0.024985,0.005609,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61575.27,61575.27
2,305,61052.18,-0.026138,0.003730,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61494.77,61494.77
2,306,61233.41,-0.023023,0.006306,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61663.71,61663.71
2,307,61143.11,-0.024203,0.004535,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61579.53,61579.53
2,308,60991.61,-0.026352,0.001684,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61438.30,61438.30
2,309,60918.55,-0.027241,0.000276,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61370.21,61370.21
2,310,60891.22,-0.027424,-0.000199,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61344.73,61344.73
2,311,60788.68,-0.028775,-0.001871,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61249.14,61249.14
2,312,60964.72,-0.025725,0.000895,downtrend,low,LONG,HOLD,HOLD,none,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61413.24,61413.24
2,313,60845.74,-0.027397,-0.001041,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61302.33,61302.33
2,314,60896.54,-0.026373,-0.000233,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61349.69,61349.69
2,315,60913.05,-0.025893,-0.000094,downtrend,low,LONG,BUY_SMALL,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61365.08,61365.08
2,316,61081.38,-0.022988,0.002458,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61521.99,61521.99
2,317,61046.72,-0.023341,0.001785,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61489.68,61489.68
2,318,60938.63,-0.024843,0.000022,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61388.92,61388.92
2,319,60752.39,-0.027544,-0.002885,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61215.31,61215.31
2,320,60995.16,-0.023407,0.000970,downtrend,low,LONG,HOLD,HOLD,none,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61441.61,61441.61
2,321,60985.22,-0.023314,0.000698,downtrend,low,LONG,BUY_SMALL,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61432.35,61432.35
2,322,61131.05,-0.020739,0.002818,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61568.29,61568.29
2,323,61113.33,-0.020767,0.002232,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61551.77,61551.77
2,324,61135.20,-0.020174,0.002297,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61572.16,61572.16
2,325,61179.20,-0.019194,0.002860,downtrend,low,LONG,BUY_SMALL,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61613.17,61613.17
2,326,61142.49,-0.019502,0.002045,downtrend,low,LONG,BUY_SMALL,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61578.95,61578.95
2,327,61361.03,-0.015707,0.005480,downtrend,low,LONG,HOLD,HOLD,none,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61782.67,61782.67
2,328,61369.52,-0.015295,0.005460,downtrend,low,LONG,BUY_SMALL,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61790.58,61790.58
2,329,61626.58,-0.010922,0.009276,downtrend,low,LONG,BUY_SMALL,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,62030.20,62030.20
2,330,61377.91,-0.014672,0.005104,downtrend,low,LONG,BUY_SMALL,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61798.40,61798.40
2,331,61374.74,-0.014487,0.004894,downtrend,low,LONG,BUY_SMALL,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61795.44,61795.44
2,332,61285.21,-0.015693,0.003227,downtrend,low,LONG,BUY_SMALL,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61711.99,61711.99
2,333,61219.98,-0.016496,0.001953,downtrend,low,LONG,HOLD,HOLD,none,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61651.19,61651.19
2,334,61293.86,-0.015064,0.002887,downtrend,low,LONG,BUY_SMALL,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61720.06,61720.06
2,335,61471.07,-0.011974,0.005318,downtrend,low,LONG,BUY_SMALL,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61885.24,61885.24
2,336,61497.11,-0.011296,0.005380,downtrend,low,LONG,BUY_SMALL,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61909.52,61909.52
2,337,61383.18,-0.012866,0.003150,downtrend,low,LONG,BUY_SMALL,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61803.31,61803.31
2,338,61035.98,-0.018183,-0.002619,downtrend,low,LONG,HOLD,HOLD,none,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61479.67,61479.67
2,339,61133.31,-0.016358,-0.001178,downtrend,low,LONG,BUY_SMALL,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61570.39,61570.39
2,340,60969.87,-0.018688,-0.003773,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61418.04,61418.04
2,341,60837.81,-0.020501,-0.005789,downtrend,low,LONG,BUY_MEDIUM,HOLD,balance,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61294.94,61294.94
2,342,61434.03,-0.010636,0.003615,downtrend,low,LONG,HOLD,HOLD,none,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,61850.71,61850.71
2,343,62352.72,0.004367,0.017515,downtrend,low,LONG,HOLD,HOLD,none,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,62707.08,62707.08
2,344,62785.90,0.011573,0.023338,downtrend,low,LONG,HOLD,HOLD,none,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,63110.88,63110.88
2,345,63038.70,0.015851,0.026028,sideways,low,LONG,HOLD,HOLD,none,0.93216012,0.93216012,4584.36,4584.36,0.00000000,0.00,63346.52,63346.52
2,346,62683.02,0.010256,0.019166,sideways,low,LONG,SELL_SMALL,SELL_SMALL,none,0.93216012,0.83894411,4584.36,10412.23,-0.09321601,5827.87,63014.97,62999.78
2,347,62699.43,0.010667,0.018338,sideways,low,LONG,HOLD,HOLD,none,0.83894411,0.83894411,10412.23,10412.23,0.00000000,0.00,63013.54,63013.54
2,348,62804.06,0.012429,0.018887,sideways,low,LONG,HOLD,HOLD,none,0.83894411,0.83894411,10412.23,10412.23,0.00000000,0.00,63101.33,63101.33
2,349,62726.22,0.011283,0.016561,sideways,low,LONG,HOLD,HOLD,none,0.83894411,0.83894411,10412.23,10412.23,0.00000000,0.00,63036.02,63036.02
2,350,62767.85,0.012007,0.016121,sideways,low,LONG,BUY_SMALL,BUY_SMALL,none,0.83894411,0.85548945,10412.23,9371.01,0.01654535,-1041.22,63070.95,63068.24
2,351,62983.95,0.015561,0.018504,sideways,low,LONG,BUY_SMALL,BUY_SMALL,none,0.85548945,0.87032917,9371.01,8433.91,0.01483972,-937.10,63253.11,63250.68
2,352,63163.38,0.018453,0.020172,sideways,low,LONG,SELL_SMALL,SELL_SMALL,none,0.87032917,0.78329626,8433.91,13916.91,-0.08703292,5483.00,63406.83,63392.54
2,353,62793.69,0.012524,0.013406,sideways,low,LONG,SELL_SMALL,SELL_SMALL,none,0.78329626,0.70496663,13916.91,18822.72,-0.07832963,4905.82,63102.97,63090.18
2,354,62767.81,0.012171,0.012042,sideways,low,LONG,SELL_SMALL,SELL_SMALL,none,0.70496663,0.63446997,18822.72,23236.14,-0.07049666,4413.42,63071.94,63060.43
2,355,63077.30,0.017173,0.015870,sideways,low,PARTIAL,SELL_SMALL,SELL_SMALL,none,0.63446997,0.57102297,23236.14,27227.80,-0.06344700,3991.66,63256.79,63246.39
2,356,63088.03,0.017368,0.014815,sideways,low,PARTIAL,SELL_SMALL,SELL_SMALL,none,0.57102297,0.51392067,27227.80,30820.91,-0.05710230,3593.11,63252.52,63243.15
2,357,62875.98,0.014016,0.010283,sideways,low,PARTIAL,SELL_SMALL,SELL_SMALL,none,0.51392067,0.46252861,30820.91,34043.83,-0.05139207,3222.93,63134.17,63125.77
2,358,62802.08,0.012892,0.008078,sideways,low,PARTIAL,HOLD,HOLD,none,0.46252861,0.46252861,34043.83,34043.83,0.00000000,0.00,63091.59,63091.59
2,359,62909.37,0.014647,0.008829,sideways,low,PARTIAL,HOLD,HOLD,none,0.46252861,0.46252861,34043.83,34043.83,0.00000000,0.00,63141.21,63141.21
2,360,62780.02,0.012633,0.005893,sideways,low,PARTIAL,HOLD,HOLD,none,0.46252861,0.46252861,34043.83,34043.83,0.00000000,0.00,63081.39,63081.39
2,361,62625.21,0.010258,0.002581,sideways,low,PARTIAL,HOLD,HOLD,none,0.46252861,0.46252861,34043.83,34043.83,0.00000000,0.00,63009.78,63009.78
2,362,62513.70,0.008574,-0.000190,sideways,low,PARTIAL,HOLD,HOLD,none,0.46252861,0.46252861,34043.83,34043.83,0.00000000,0.00,62958.21,62958.21
2,363,62441.36,0.007484,-0.002216,sideways,low,PARTIAL,HOLD,HOLD,none,0.46252861,0.46252861,34043.83,34043.83,0.00000000,0.00,62924.75,62924.75
2,364,62500.50,0.008529,-0.002288,uptrend,low,PARTIAL,HOLD,HOLD,none,0.46252861,0.46252861,34043.83,34043.83,0.00000000,0.00,62952.10,62952.10
2,365,62664.60,0.011259,-0.000883,uptrend,low,PARTIAL,HOLD,HOLD,none,0.46252861,0.46252861,34043.83,34043.83,0.00000000,0.00,63028.00,63028.00
2,366,61979.42,0.000362,-0.012165,uptrend,low,PARTIAL,HOLD,HOLD,none,0.46252861,0.46252861,34043.83,34043.83,0.00000000,0.00,62711.09,62711.09
2,367,61998.21,0.000829,-0.011633,uptrend,low,PARTIAL,HOLD,HOLD,none,0.46252861,0.46252861,34043.83,34043.83,0.00000000,0.00,62719.78,62719.78
2,368,61830.32,-0.001648,-0.013683,uptrend,low,PARTIAL,BUY_SMALL,BUY_SMALL,none,0.46252861,0.51744554,34043.83,30639.45,0.05491694,-3404.38,62642.12,62633.27
2,369,61769.55,-0.002403,-0.013821,uptrend,low,PARTIAL,HOLD,HOLD,none,0.51744554,0.51744554,30639.45,30639.45,0.00000000,0.00,62601.82,62601.82
2,370,61681.12,-0.003599,-0.014576,uptrend,low,PARTIAL,HOLD,HOLD,none,0.51744554,0.51744554,30639.45,30639.45,0.00000000,0.00,62556.07,62556.07
2,371,61750.07,-0.002317,-0.012850,uptrend,low,PARTIAL,HOLD,HOLD,none,0.51744554,0.51744554,30639.45,30639.45,0.00000000,0.00,62591.75,62591.75
2,372,61560.41,-0.005180,-0.015066,uptrend,low,PARTIAL,HOLD,HOLD,none,0.51744554,0.51744554,30639.45,30639.45,0.00000000,0.00,62493.61,62493.61
2,373,61745.50,-0.002053,-0.011459,sideways,low,PARTIAL,HOLD,HOLD,none,0.51744554,0.51744554,30639.45,30639.45,0.00000000,0.00,62589.38,62589.38
2,374,61785.66,-0.001208,-0.010167,sideways,low,PARTIAL,HOLD,HOLD,none,0.51744554,0.51744554,30639.45,30639.45,0.00000000,0.00,62610.16,62610.16
2,375,61777.79,-0.001148,-0.009496,sideways,low,PARTIAL,HOLD,HOLD,none,0.51744554,0.51744554,30639.45,30639.45,0.00000000,0.00,62606.09,62606.09
2,376,61372.29,-0.007493,-0.014819,sideways,low,PARTIAL,HOLD,HOLD,none,0.51744554,0.51744554,30639.45,30639.45,0.00000000,0.00,62396.26,62396.26
2,377,61258.08,-0.009134,-0.015641,sideways,low,PARTIAL,BUY_MEDIUM,BUY_MEDIUM,cooldown,0.51744554,0.56733249,30639.45,27575.50,0.04988695,-3063.94,62337.17,62329.20
2,378,61374.19,-0.007086,-0.012854,sideways,low,PARTIAL,SELL_MEDIUM,SELL_MEDIUM,cooldown,0.56733249,0.51059924,27575.50,31048.41,-0.05673325,3472.90,62395.08,62386.02
2,379,61562.85,-0.003897,-0.008814,sideways,low,PARTIAL,HOLD,HOLD,none,0.51059924,0.51059924,31048.41,31048.41,0.00000000,0.00,62482.35,62482.35
2,380,61587.45,-0.003366,-0.007418,sideways,low,PARTIAL,BUY_MEDIUM,BUY_MEDIUM,cooldown,0.51059924,0.56088170,31048.41,27943.57,0.05028246,-3104.84,62494.91,62486.84
2,381,61663.08,-0.002005,-0.005389,sideways,low,PARTIAL,HOLD,HOLD,none,0.56088170,0.56088170,27943.57,27943.57,0.00000000,0.00,62529.26,62529.26
2,382,61699.33,-0.001309,-0.004066,sideways,low,PARTIAL,HOLD,HOLD,none,0.56088170,0.56088170,27943.57,27943.57,0.00000000,0.00,62549.59,62549.59
2,383,61553.60,-0.003590,-0.005512,sideways,low,PARTIAL,HOLD,HOLD,none,0.56088170,0.56088170,27943.57,27943.57,0.00000000,0.00,62467.85,62467.85
2,384,61410.75,-0.005788,-0.006904,sideways,low,PARTIAL,HOLD,HOLD,none,0.56088170,0.56088170,27943.57,27943.57,0.00000000,0.00,62387.73,62387.73
2,385,61662.25,-0.001634,-0.002190,sideways,low,PARTIAL,BUY_SMALL,BUY_SMALL,none,0.56088170,0.60608101,27943.57,25149.21,0.04519932,-2794.36,62528.79,62521.53
2,386,61750.97,-0.000097,-0.000240,sideways,low,PARTIAL,HOLD,HOLD,none,0.60608101,0.60608101,25149.21,25149.21,0.00000000,0.00,62575.30,62575.30
2,387,61918.40,0.002706,0.002824,sideways,low,PARTIAL,HOLD,HOLD,none,0.60608101,0.60608101,25149.21,25149.21,0.00000000,0.00,62676.78,62676.78
2,388,61905.09,0.002554,0.003012,sideways,low,PARTIAL,SELL_MEDIUM,SELL_MEDIUM,cooldown,0.60608101,0.54547291,25149.21,28891.40,-0.06060810,3742.19,62668.71,62658.95
2,389,61906.25,0.002641,0.003544,sideways,low,PARTIAL,BUY_SMALL,BUY_SMALL,none,0.54547291,0.59202118,28891.40,26002.26,0.04654827,-2889.14,62659.59,62652.07
2,390,61955.50,0.003490,0.004359,sideways,low,PARTIAL,HOLD,HOLD,none,0.59202118,0.59202118,26002.26,26002.26,0.00000000,0.00,62681.23,62681.23
2,391,62177.56,0.007087,0.007837,sideways,low,PARTIAL,HOLD,HOLD,none,0.59202118,0.59202118,26002.26,26002.26,0.00000000,0.00,62812.70,62812.70
2,392,62133.38,0.006388,0.006914,sideways,low,PARTIAL,BUY_SMALL,BUY_SMALL,none,0.59202118,0.63376148,26002.26,23402.04,0.04174030,-2600.23,62786.54,62779.78
2,393,62737.73,0.016132,0.016044,sideways,low,PARTIAL,SELL_SMALL,SELL_SMALL,none,0.63376148,0.57038533,23402.04,27367.78,-0.06337615,3965.74,63162.79,63152.46
2,394,62668.08,0.014984,0.014241,sideways,low,PARTIAL,SELL_SMALL,SELL_SMALL,none,0.57038533,0.51334680,27367.78,30932.98,-0.05703853,3565.20,63112.73,63103.44
2,395,62423.21,0.011003,0.009819,sideways,low,PARTIAL,SELL_SMALL,SELL_SMALL,none,0.51334680,0.46201212,30932.98,34129.12,-0.05133468,3196.14,62977.73,62969.40
2,396,63715.95,0.031790,0.029236,sideways,low,PARTIAL,SELL_MEDIUM,SELL_MEDIUM,cooldown,0.46201212,0.41581091,34129.12,37065.22,-0.04620121,2936.10,63566.66,63559.01
2,397,64161.84,0.038829,0.034756,sideways,low,PARTIAL,SELL_MEDIUM,SELL_MEDIUM,cooldown,0.41581091,0.37422982,37065.22,39726.20,-0.04158109,2660.98,63744.42,63737.48
2,398,64453.46,0.043364,0.037599,sideways,low,PARTIAL,SELL_MEDIUM,SELL_MEDIUM,cooldown,0.37422982,0.33680683,39726.20,42131.97,-0.03742298,2405.77,63846.61,63840.34
2,399,64655.18,0.046389,0.038841,sideways,low,PARTIAL,SELL_MEDIUM,SELL_MEDIUM,cooldown,0.33680683,0.30312615,42131.97,44303.94,-0.03368068,2171.97,63908.28,63902.62
2,400,64802.57,0.048532,0.038824,sideways,low,PARTIAL,SELL_MEDIUM,SELL_MEDIUM,cooldown,0.30312615,0.27281354,44303.94,46263.17,-0.03031262,1959.23,63947.30,63942.19
2,401,65122.20,0.053446,0.041260,uptrend,low,PARTIAL,HOLD,HOLD,none,0.27281354,0.27281354,46263.17,46263.17,0.00000000,0.00,64029.39,64029.39
2,402,65786.95,0.063863,0.048806,uptrend,low,PARTIAL,HOLD,HOLD,none,0.27281354,0.27281354,46263.17,46263.17,0.00000000,0.00,64210.74,64210.74
2,403,65999.51,0.066913,0.049103,uptrend,low,PARTIAL,HOLD,HOLD,none,0.27281354,0.27281354,46263.17,46263.17,0.00000000,0.00,64268.73,64268.73
2,404,65965.59,0.065917,0.045532,uptrend,low,PARTIAL,HOLD,HOLD,none,0.27281354,0.27281354,46263.17,46263.17,0.00000000,0.00,64259.48,64259.48
2,405,65941.81,0.065075,0.042210,uptrend,low,PARTIAL,HOLD,HOLD,none,0.27281354,0.27281354,46263.17,46263.17,0.00000000,0.00,64252.99,64252.99
2,406,66149.23,0.067920,0.042434,uptrend,low,PARTIAL,HOLD,HOLD,none,0.27281354,0.27281354,46263.17,46263.17,0.00000000,0.00,64309.58,64309.58
2,407,66241.75,0.068891,0.040688,uptrend,low,PARTIAL,HOLD,HOLD,none,0.27281354,0.27281354,46263.17,46263.17,0.00000000,0.00,64334.82,64334.82
2,408,66101.68,0.066150,0.035308,uptrend,low,PARTIAL,HOLD,HOLD,none,0.27281354,0.27281354,46263.17,46263.17,0.00000000,0.00,64296.60,64296.60
2,409,65964.45,0.063482,0.030266,uptrend,low,PARTIAL,HOLD,HOLD,none,0.27281354,0.27281354,46263.17,46263.17,0.00000000,0.00,64259.16,64259.16
2,410,65855.37,0.061295,0.025823,uptrend,low,PARTIAL,HOLD,HOLD,none,0.27281354,0.27281354,46263.17,46263.17,0.00000000,0.00,64229.41,64229.41
2,411,65992.78,0.063069,0.025252,uptrend,low,PARTIAL,HOLD,HOLD,none,0.27281354,0.27281354,46263.17,46263.17,0.00000000,0.00,64266.89,64266.89
2,412,65842.77,0.060211,0.020321,uptrend,low,PARTIAL,HOLD,HOLD,none,0.27281354,0.27281354,46263.17,46263.17,0.00000000,0.00,64225.97,64225.97
2,413,65821.61,0.059440,0.017421,uptrend,low,PARTIAL,HOLD,HOLD,none,0.27281354,0.27281354,46263.17,46263.17,0.00000000,0.00,64220.20,64220.20
2,414,65941.77,0.060935,0.016668,uptrend,low,PARTIAL,HOLD,HOLD,none,0.27281354,0.27281354,46263.17,46263.17,0.00000000,0.00,64252.98,64252.98
2,415,66167.71,0.064066,0.017543,uptrend,low,PARTIAL,HOLD,HOLD,none,0.27281354,0.27281354,46263.17,46263.17,0.00000000,0.00,64314.62,64314.62
2,416,66305.99,0.065776,0.016951,uptrend,low,PARTIAL,HOLD,HOLD,none,0.27281354,0.27281354,46263.17,46263.17,0.00000000,0.00,64352.34,64352.34
2,417,66367.17,0.066235,0.015533,uptrend,low,PARTIAL,HOLD,HOLD,none,0.27281354,0.27281354,46263.17,46263.17,0.00000000,0.00,64369.03,64369.03
2,418,66177.47,0.062647,0.010370,uptrend,low,PARTIAL,HOLD,HOLD,none,0.27281354,0.27281354,46263.17,46263.17,0.00000000,0.00,64317.28,64317.28
2,419,66430.55,0.066163,0.011655,uptrend,low,PARTIAL,HOLD,HOLD,none,0.27281354,0.27281354,46263.17,46263.17,0.00000000,0.00,64386.33,64386.33
2,420,66146.23,0.061130,0.005774,uptrend,low,PARTIAL,HOLD,HOLD,none,0.27281354,0.27281354,46263.17,46263.17,0.00000000,0.00,64308.76,64308.76
2,421,66312.77,0.063276,0.006934,uptrend,low,PARTIAL,HOLD,HOLD,none,0.27281354,0.27281354,46263.17,46263.17,0.00000000,0.00,64354.19,64354.19
2,422,65686.10,0.052803,-0.003359,uptrend,low,PARTIAL,HOLD,HOLD,none,0.27281354,0.27281354,46263.17,46263.17,0.00000000,0.00,64183.23,64183.23
2,423,65843.17,0.054945,-0.001725,uptrend,low,PARTIAL,HOLD,HOLD,none,0.27281354,0.27281354,46263.17,46263.17,0.00000000,0.00,64226.08,64226.08
2,424,65144.30,0.043427,-0.012534,uptrend,low,PARTIAL,HOLD,HOLD,none,0.27281354,0.27281354,46263.17,46263.17,0.00000000,0.00,64035.42,64035.42
2,425,65035.33,0.041376,-0.014132,uptrend,low,PARTIAL,SELL_MEDIUM,SELL_MEDIUM,cooldown,0.27281354,0.24553218,46263.17,48032.81,-0.02728135,1769.64,64005.69,64001.08
2,426,65128.28,0.042573,-0.012312,uptrend,low,PARTIAL,SELL_MEDIUM,SELL_MEDIUM,cooldown,0.24553218,0.22097896,48032.81,49627.76,-0.02455322,1594.95,64023.90,64019.74
2,427,65241.15,0.044099,-0.010126,uptrend,low,PARTIAL,SELL_SMALL,SELL_SMALL,none,0.22097896,0.19888107,49627.76,51065.70,-0.02209790,1437.94,64044.68,64040.93
2,428,65262.75,0.044182,-0.009358,uptrend,low,PARTIAL,SELL_MEDIUM,SELL_MEDIUM,cooldown,0.19888107,0.17899296,51065.70,52360.28,-0.01988811,1294.58,64045.23,64041.85
2,429,65457.15,0.047003,-0.006103,uptrend,low,FLAT,HOLD,HOLD,none,0.17899296,0.17899296,52360.28,52360.28,0.00000000,0.00,64076.65,64076.65
2,430,65399.87,0.045877,-0.006501,uptrend,low,FLAT,HOLD,HOLD,none,0.17899296,0.17899296,52360.28,52360.28,0.00000000,0.00,64066.40,64066.40
2,431,65210.24,0.042629,-0.008735,uptrend,low,FLAT,HOLD,HOLD,none,0.17899296,0.17899296,52360.28,52360.28,0.00000000,0.00,64032.46,64032.46
2,432,65355.18,0.044696,-0.006062,uptrend,low,FLAT,HOLD,HOLD,none,0.17899296,0.17899296,52360.28,52360.28,0.00000000,0.00,64058.40,64058.40
2,433,65345.07,0.044289,-0.005825,uptrend,low,FLAT,HOLD,HOLD,none,0.17899296,0.17899296,52360.28,52360.28,0.00000000,0.00,64056.59,64056.59
2,434,65389.05,0.044741,-0.004862,uptrend,low,FLAT,HOLD,HOLD,none,0.17899296,0.17899296,52360.28,52360.28,0.00000000,0.00,64064.46,64064.46
2,435,65619.31,0.048151,-0.001121,uptrend,low,FLAT,BUY_SMALL,BUY_SMALL,none,0.17899296,0.25857951,52360.28,47124.25,0.07958655,-5236.03,64105.68,64092.06
2,436,65454.89,0.045274,-0.003379,uptrend,low,PARTIAL,SELL_MEDIUM,SELL_MEDIUM,cooldown,0.25857951,0.23272156,47124.25,48812.38,-0.02585795,1688.13,64049.55,64045.15
2,437,65692.54,0.048777,0.000322,uptrend,low,PARTIAL,SELL_MEDIUM,SELL_MEDIUM,cooldown,0.23272156,0.20944940,48812.38,50337.21,-0.02327216,1524.83,64100.45,64096.48
2,438,66003.37,0.053456,0.005015,uptrend,low,PARTIAL,HOLD,HOLD,none,0.20944940,0.20944940,50337.21,50337.21,0.00000000,0.00,64161.58,64161.58
2,439,66407.66,0.059580,0.011017,uptrend,low,PARTIAL,HOLD,HOLD,none,0.20944940,0.20944940,50337.21,50337.21,0.00000000,0.00,64246.26,64246.26
2,440,66086.94,0.054151,0.006275,uptrend,low,PARTIAL,HOLD,HOLD,none,0.20944940,0.20944940,50337.21,50337.21,0.00000000,0.00,64179.08,64179.08
2,441,66382.93,0.058542,0.010771,uptrend,low,PARTIAL,HOLD,HOLD,none,0.20944940,0.20944940,50337.21,50337.21,0.00000000,0.00,64241.08,64241.08
2,442,66455.53,0.059354,0.011698,uptrend,low,PARTIAL,HOLD,HOLD,none,0.20944940,0.20944940,50337.21,50337.21,0.00000000,0.00,64256.29,64256.29
2,443,66266.05,0.056034,0.008919,uptrend,low,PARTIAL,HOLD,HOLD,none,0.20944940,0.20944940,50337.21,50337.21,0.00000000,0.00,64216.60,64216.60
2,444,66416.78,0.058095,0.011040,uptrend,low,PARTIAL,HOLD,HOLD,none,0.20944940,0.20944940,50337.21,50337.21,0.00000000,0.00,64248.17,64248.17
2,445,65955.88,0.050461,0.004252,uptrend,low,PARTIAL,HOLD,HOLD,none,0.20944940,0.20944940,50337.21,50337.21,0.00000000,0.00,64151.63,64151.63
2,446,66739.81,0.062391,0.015509,uptrend,low,PARTIAL,HOLD,HOLD,none,0.20944940,0.20944940,50337.21,50337.21,0.00000000,0.00,64315.83,64315.83
2,447,67205.80,0.069172,0.021717,uptrend,low,PARTIAL,HOLD,HOLD,none,0.20944940,0.20944940,50337.21,50337.21,0.00000000,0.00,64413.43,64413.43
2,448,66996.44,0.065247,0.017340,uptrend,low,PARTIAL,HOLD,HOLD,none,0.20944940,0.20944940,50337.21,50337.21,0.00000000,0.00,64369.58,64369.58
2,449,66795.37,0.061406,0.013159,uptrend,low,PARTIAL,HOLD,HOLD,none,0.20944940,0.20944940,50337.21,50337.21,0.00000000,0.00,64327.46,64327.46
2,450,66845.00,0.061573,0.012813,uptrend,low,PARTIAL,HOLD,HOLD,none,0.20944940,0.20944940,50337.21,50337.21,0.00000000,0.00,64337.86,64337.86
2,451,66924.37,0.062211,0.012939,uptrend,low,PARTIAL,HOLD,HOLD,none,0.20944940,0.20944940,50337.21,50337.21,0.00000000,0.00,64354.48,64354.48
2,452,66952.44,0.062005,0.012285,uptrend,low,PARTIAL,HOLD,HOLD,none,0.20944940,0.20944940,50337.21,50337.21,0.00000000,0.00,64360.36,64360.36
2,453,66858.34,0.059888,0.009971,uptrend,low,PARTIAL,HOLD,HOLD,none,0.20944940,0.20944940,50337.21,50337.21,0.00000000,0.00,64340.65,64340.65
2,454,66791.52,0.058235,0.008079,uptrend,low,PARTIAL,HOLD,HOLD,none,0.20944940,0.20944940,50337.21,50337.21,0.00000000,0.00,64326.66,64326.66
2,455,67004.46,0.060989,0.010153,uptrend,low,PARTIAL,HOLD,HOLD,none,0.20944940,0.20944940,50337.21,50337.21,0.00000000,0.00,64371.26,64371.26
