M,freq_eps_1,freq_eps_0.5,freq_eps_0.6666666666666666,freq_eps_0.75,freq_eps_1.25
20.1395,1.550076656061791e+24,3.100153312123582e+24,2.3251149840926866e+24,2.066768874749055e+24,1.2400613248494328e+24
2.02274,1.556842054312385e+23,3.11368410862477e+23,2.3352630814685775e+23,2.0757894057498465e+23,1.245473643449908e+23
14.3776,1.1066005675510319e+24,2.2132011351020637e+24,1.659900851326548e+24,1.475467423401376e+24,8.852804540408255e+23
10.9914,8.459749525776494e+23,1.6919499051552987e+24,1.2689624288664742e+24,1.127966603436866e+24,6.767799620621195e+23
5.15171,3.965116020655969e+23,7.930232041311938e+23,5.947674030983954e+23,5.2868213608746265e+23,3.172092816524775e+23
48.1331,3.704659733056322e+24,7.409319466112644e+24,5.556989599584483e+24,4.939546310741763e+24,2.9637277864450575e+24
17.4746,1.3449673295770685e+24,2.689934659154137e+24,2.017450994365603e+24,1.793289772769425e+24,1.0759738636616548e+24
5.9525,4.5814599643525463e+23,9.162919928705093e+23,6.87218994652882e+23,6.108613285803396e+23,3.665167971482037e+23
2.19217,1.6872472221847496e+23,3.374494444369499e+23,2.5308708332771246e+23,2.2496629629129997e+23,1.3497977777477996e+23
30.8543,2.374762539741668e+24,4.749525079483336e+24,3.5621438096125017e+24,3.1663500529888907e+24,1.899810031793334e+24
32.5913,2.508454198004253e+24,5.016908396008505e+24,3.762681297006379e+24,3.344605597339004e+24,2.006763358403402e+24
11.0232,8.484225027980007e+23,1.6968450055960013e+24,1.272633754197001e+24,1.1312300037306676e+24,6.787380022384006e+23
35.9645,2.768079242132838e+24,5.536158484265675e+24,4.1521188631992566e+24,3.690772322843784e+24,2.21446339370627e+24
24.9745,1.9222120433384741e+24,3.8444240866769483e+24,2.8833180650077115e+24,2.562949391117966e+24,1.5377696346707793e+24
35.6943,2.747282761958658e+24,5.494565523917316e+24,4.120924142937987e+24,3.663043682611544e+24,2.197826209566926e+24
46.1176,3.5495327686186476e+24,7.099065537237295e+24,5.324299152927972e+24,4.732710358158197e+24,2.839626214894918e+24
13.9681,1.0750825859399043e+24,2.1501651718798086e+24,1.6126238789098565e+24,1.4334434479198725e+24,8.600660687519234e+23
7.19692,5.539252557185742e+23,1.1078505114371483e+24,8.308878835778613e+23,7.385670076247657e+23,4.4314020457485937e+23
97.0153,7.46697543686941e+24,1.493395087373882e+25,1.1200463155304114e+25,9.955967249159214e+24,5.973580349495528e+24
4.7373,3.6461571254308806e+23,7.292314250861761e+23,5.4692356881463216e+23,4.8615428339078415e+23,2.9169257003447047e+23
60.2069,4.633943753511589e+24,9.267887507023178e+24,6.950915630267383e+24,6.178591671348786e+24,3.7071550028092707e+24
18.9833,1.4610874244652448e+24,2.9221748489304895e+24,2.1916311366978673e+24,1.94811656595366e+24,1.1688699395721957e+24
90.6642,6.978150398992896e+24,1.3956300797985793e+25,1.0467225598489345e+25,9.304200531990529e+24,5.582520319194317e+24
29.2985,2.2550172997158016e+24,4.510034599431603e+24,3.3825259495737026e+24,3.0066897329544023e+24,1.8040138397726412e+24
93.4609,7.193403974504106e+24,1.4386807949008212e+25,1.079010596175616e+25,9.591205299338809e+24,5.754723179603285e+24
34.9251,2.6880797547418583e+24,5.376159509483717e+24,4.0321196321127877e+24,3.5841063396558114e+24,2.1504638037934867e+24
3.06959,2.362570968832748e+23,4.725141937665496e+23,3.543856453249122e+23,3.150094625110331e+23,1.8900567750661985e+23
14.6891,1.130575784332146e+24,2.261151568664292e+24,1.6958636764982192e+24,1.507434379109528e+24,9.044606274657167e+23
8.08022,6.21910196273175e+23,1.24382039254635e+24,9.328652944097625e+23,8.292135950309e+23,4.975281570185399e+23
62.2014,4.7874544111999745e+24,9.574908822399949e+24,7.181181616799963e+24,6.383272548266633e+24,3.8299635289599796e+24
26.6473,2.0509624209675196e+24,4.101924841935039e+24,3.0764436314512796e+24,2.7346165612900265e+24,1.6407699367740158e+24
3.13185,2.410490615599752e+23,4.820981231199504e+23,3.615735923399628e+23,3.213987487466336e+23,1.9283924924798014e+23
41.2317,3.173479761649641e+24,6.346959523299283e+24,4.760219642474462e+24,4.2313063488661887e+24,2.538783809319713e+24
16.8564,1.297386337557535e+24,2.59477267511507e+24,1.9460795063363026e+24,1.7298484500767134e+24,1.0379090700460279e+24
13.6291,1.0489907769871027e+24,2.0979815539742054e+24,1.5734861654806542e+24,1.3986543693161372e+24,8.391926215896821e+23
51.955,3.99881986472804e+24,7.99763972945608e+24,5.998229797092059e+24,5.331759819637386e+24,3.199055891782431e+24
41.3603,3.1833777163143325e+24,6.366755432628665e+24,4.7750665744714984e+24,4.244503621752443e+24,2.546702173051466e+24
61.7036,4.749140244543029e+24,9.498280489086058e+24,7.123710366814544e+24,6.332186992724039e+24,3.799312195634423e+24
22.1616,1.70571160262067e+24,3.41142320524134e+24,2.5585674039310055e+24,2.2742821368275604e+24,1.3645692820965362e+24
91.1323,7.014178646104419e+24,1.4028357292208838e+25,1.052126796915663e+25,9.352238194805894e+24,5.611342916883535e+24
23.9005,1.839549498160572e+24,3.679098996321144e+24,2.759324247240858e+24,2.452732664214096e+24,1.4716395985284573e+24
33.9822,2.6155075816988006e+24,5.231015163397601e+24,3.923261372548201e+24,3.4873434422650675e+24,2.0924060653590404e+24
13.2135,1.0170032967488009e+24,2.0340065934976018e+24,1.5255049451232015e+24,1.3560043956650678e+24,8.136026373990406e+23
72.3486,5.568453832456223e+24,1.1136907664912446e+25,8.352680748684334e+24,7.42460510994163e+24,4.454763065964978e+24
61.2261,4.7123885077437285e+24,9.424777015487457e+24,7.068582761615594e+24,6.283184676991639e+24,3.7699108061949827e+24
3.70868,2.8544592928341037e+23,5.7089185856682075e+23,4.281688939251156e+23,3.805945723778805e+23,2.283567434267283e+23
6.55912,5.048357107330378e+23,1.0096714214660757e+24,7.572535660995567e+23,6.731142809773837e+23,4.0386856858643025e+23
66.3851,5.109461199152292e+24,1.0218922398304584e+25,7.664191798728439e+24,6.812614932203057e+24,4.087568959321834e+24
18.8918,1.4540449450576303e+24,2.9080898901152606e+24,2.1810674175864453e+24,1.9387265934101737e+24,1.1632359560461041e+24
13.8301,1.0644611415874365e+24,2.128922283174873e+24,1.5966917123811549e+24,1.4192815221165821e+24,8.515689132699491e+23
31.0073,2.3865384889150562e+24,4.7730769778301123e+24,3.579807733372584e+24,3.1820513185534084e+24,1.9092307911320447e+24
2.71061,2.0862748750900725e+23,4.172549750180145e+23,3.1294123126351086e+23,2.78169983345343e+23,1.6690199000720578e+23
30.0326,2.311518765651647e+24,4.623037531303294e+24,3.467278148477471e+24,3.082025020868863e+24,1.8492150125213175e+24
15.7883,1.2151778976091947e+24,2.4303557952183893e+24,1.822766846413792e+24,1.6202371968122597e+24,9.721423180873556e+23
31.614,2.433234360571884e+24,4.866468721143768e+24,3.6498515408578267e+24,3.244312480762512e+24,1.9465874884575073e+24
13.6147,1.0478824523590192e+24,2.0957649047180384e+24,1.571823678538529e+24,1.397176603145359e+24,8.383059618872152e+23
15.5554,1.1972522860897035e+24,2.394504572179407e+24,1.7958784291345553e+24,1.5963363814529382e+24,9.578018288717627e+23
9.63219,7.413606527347662e+23,1.4827213054695323e+24,1.1120409791021493e+24,9.884808703130217e+23,5.930885221878129e+23
20.3247,1.5643309422507552e+24,3.1286618845015104e+24,2.346496413376133e+24,2.0857745896676738e+24,1.251464753800604e+24
18.5219,1.4255748561737325e+24,2.851149712347465e+24,2.138362284260599e+24,1.90076647489831e+24,1.140459884938986e+24
15.1307,1.1645644062600433e+24,2.3291288125200866e+24,1.746846609390065e+24,1.5527525416800578e+24,9.316515250080346e+23
11.2688,8.67325595065871e+23,1.734651190131742e+24,1.3009883925988066e+24,1.1564341267544948e+24,6.938604760526968e+23
10.9282,8.411106389321714e+23,1.6822212778643428e+24,1.261665958398257e+24,1.1214808519095619e+24,6.72888511145737e+23
16.3503,1.2584333448996798e+24,2.5168666897993596e+24,1.8876500173495198e+24,1.6779111265329066e+24,1.0067466759197439e+24
6.35975,4.8949080232324416e+23,9.789816046464883e+23,7.342362034848662e+23,6.526544030976589e+23,3.915926418585953e+23
22.8556,1.759126692335255e+24,3.51825338467051e+24,2.638690038502883e+24,2.345502256447007e+24,1.4073013538682042e+24
66.2517,5.099193802944907e+24,1.0198387605889814e+25,7.648790704417361e+24,6.798925070593211e+24,4.0793550423559256e+24
61.6251,4.743098335980212e+24,9.486196671960424e+24,7.114647503970319e+24,6.324131114640283e+24,3.794478668784169e+24
13.2904,1.0229220581307196e+24,2.0458441162614393e+24,1.5343830871960795e+24,1.3638960775076263e+24,8.183376465045757e+23
22.4435,1.727408596555168e+24,3.454817193110336e+24,2.5911128948327523e+24,2.3032114620735576e+24,1.3819268772441343e+24
93.1532,7.169721232277625e+24,1.433944246455525e+25,1.075458184841644e+25,9.5596283097035e+24,5.7357769858221e+24
22.5956,1.739115275439301e+24,3.478230550878602e+24,2.6086729131589517e+24,2.3188203672524018e+24,1.3912922203514408e+24
2.08054,1.6013289734118517e+23,3.2026579468237034e+23,2.4019934601177776e+23,2.1351052978824692e+23,1.2810631787294812e+23
6.67884,5.14050198543744e+23,1.028100397087488e+24,7.71075297815616e+23,6.85400264724992e+23,4.112401588349952e+23
14.8041,1.1394269879592026e+24,2.2788539759184051e+24,1.709140481938804e+24,1.5192359839456035e+24,9.11541590367362e+23
8.55435,6.584025543227081e+23,1.3168051086454163e+24,9.876038314840622e+23,8.778700724302776e+23,5.267220434581665e+23
21.7374,1.6730622062850405e+24,3.346124412570081e+24,2.509593309427561e+24,2.2307496083800545e+24,1.3384497650280325e+24
22.4121,1.7249918331300414e+24,3.4499836662600827e+24,2.587487749695062e+24,2.2999891108400553e+24,1.3799934665040329e+24
22.6205,1.741031753442029e+24,3.482063506884058e+24,2.611547630163044e+24,2.3213756712560388e+24,1.392825402753623e+24
8.05325,6.198343966051599e+23,1.2396687932103198e+24,9.297515949077399e+23,8.264458621402133e+23,4.958675172841279e+23
9.3235,7.176017131901044e+23,1.435203426380209e+24,1.0764025697851568e+24,9.568022842534727e+23,5.7408137055208355e+23
19.5264,1.5028881956813702e+24,3.0057763913627403e+24,2.2543322935220554e+24,2.0038509275751605e+24,1.2023105565450961e+24
20.0816,1.5456202674530382e+24,3.0912405349060763e+24,2.3184304011795575e+24,2.0608270232707177e+24,1.2364962139624304e+24
29.7566,2.2902758769467113e+24,4.5805517538934225e+24,3.435413815420067e+24,3.053701169262282e+24,1.8322207015573688e+24
2.91554,2.2440033237242206e+23,4.488006647448441e+23,3.366004985586331e+23,2.9920044316322945e+23,1.7952026589793763e+23
2.93751,2.2609129710013018e+23,4.5218259420026036e+23,3.391369456501953e+23,3.014550628001736e+23,1.8087303768010413e+23
6.46385,4.9750306578043186e+23,9.950061315608637e+23,7.462545986706478e+23,6.63337421040576e+23,3.980024526243455e+23
66.6883,5.132797589932498e+24,1.0265595179864996e+25,7.699196384898747e+24,6.843730119909997e+24,4.106238071945998e+24
3.84878,2.962290043108071e+23,5.924580086216142e+23,4.443435064662107e+23,3.9497200574774284e+23,2.3698320344864568e+23
4.274,3.289569069742593e+23,6.579138139485186e+23,4.9343536046138894e+23,4.386092092990124e+23,2.631655255794074e+23
32.5738,2.507107275713179e+24,5.014214551426358e+24,3.7606609135697687e+24,3.3428097009509054e+24,2.005685820570543e+24
27.8693,2.1450160803785037e+24,4.2900321607570073e+24,3.2175241205677556e+24,2.860021440504672e+24,1.7160128643028027e+24
15.3339,1.180204098234112e+24,2.360408196468224e+24,1.770306147351168e+24,1.5736054643121494e+24,9.441632785872895e+23
18.225,1.4027233574183142e+24,2.8054467148366285e+24,2.1040850361274716e+24,1.870297809891086e+24,1.1221786859346514e+24
16.0456,1.234981503637383e+24,2.469963007274766e+24,1.8524722554560745e+24,1.646642004849844e+24,9.879852029099063e+23
25.866,1.990828113195178e+24,3.981656226390356e+24,2.9862421697927673e+24,2.6544374842602374e+24,1.5926624905561424e+24
30.4773,2.3457459852425345e+24,4.691491970485069e+24,3.518618977863802e+24,3.127661313656713e+24,1.8765967881940275e+24
14.2154,1.094116522087479e+24,2.188233044174958e+24,1.6411747831312188e+24,1.4588220294499722e+24,8.752932176699832e+23
7.39736,5.693525188055935e+23,1.138705037611187e+24,8.540287782083903e+23,7.591366917407914e+23,4.554820150444748e+23
25.4531,1.9590484438246418e+24,3.9180968876492835e+24,2.9385726657369626e+24,2.612064591766189e+24,1.5672387550597133e+24
4.37983,3.371023233207932e+23,6.742046466415863e+23,5.056534849811898e+23,4.494697644277243e+23,2.6968185865663452e+23
31.8684,2.452814762334695e+24,4.90562952466939e+24,3.679222143502042e+24,3.2704196831129264e+24,1.9622518098677555e+24
24.4587,1.8825124708964238e+24,3.7650249417928476e+24,2.823768706344636e+24,2.510016627861899e+24,1.506009976717139e+24
70.4745,5.424210000130424e+24,1.084842000026085e+25,8.136315000195638e+24,7.2322800001739e+24,4.3393680001043395e+24
17.2979,1.331367262786626e+24,2.662734525573252e+24,1.9970508941799392e+24,1.775156350382168e+24,1.0650938102293007e+24
14.6799,1.1298676880419815e+24,2.259735376083963e+24,1.6948015320629722e+24,1.506490250722642e+24,9.038941504335851e+23
19.8721,1.5294956834541828e+24,3.0589913669083657e+24,2.2942435251812745e+24,2.0393275779389107e+24,1.2235965467633464e+24
4.71889,3.631987502928784e+23,7.263975005857568e+23,5.4479812543931766e+23,4.842650003905046e+23,2.9055900023430274e+23
21.2206,1.633285666854929e+24,3.266571333709858e+24,2.4499285002823937e+24,2.1777142224732388e+24,1.3066285334839432e+24
27.2215,2.0951568655123536e+24,4.190313731024707e+24,3.1427352982685304e+24,2.793542487349805e+24,1.6761254924098828e+24
2.98957,2.3009819849860467e+23,4.6019639699720935e+23,3.4514729774790704e+23,3.067975979981396e+23,1.840785587988837e+23
10.0402,7.727639535336823e+23,1.5455279070673646e+24,1.1591459303005234e+24,1.0303519380449098e+24,6.182111628269458e+23
19.3612,1.4901732492536333e+24,2.9803464985072667e+24,2.23525987388045e+24,1.986897665671511e+24,1.1921385994029066e+24
47.388,3.6473116302518015e+24,7.294623260503603e+24,5.470967445377702e+24,4.863082173669069e+24,2.917849304201441e+24
29.8605,2.2982727470062867e+24,4.5965454940125735e+24,3.44740912050943e+24,3.064363662675049e+24,1.8386181976050293e+24
41.247,3.17465735656698e+24,6.34931471313396e+24,4.7619860348504705e+24,4.23287647542264e+24,2.539725885253584e+24
44.0373,3.3894183433545973e+24,6.778836686709195e+24,5.084127515031896e+24,4.51922445780613e+24,2.7115346746836775e+24
21.2261,1.6337089852892664e+24,3.267417970578533e+24,2.4505634779339e+24,2.1782786470523556e+24,1.3069671882314132e+24
14.2557,1.0972182917063519e+24,2.1944365834127037e+24,1.645827437559528e+24,1.462957722275136e+24,8.777746333650815e+23
26.4298,2.0342221010641736e+24,4.068444202128347e+24,3.0513331515962605e+24,2.712296134752232e+24,1.6273776808513387e+24
84.1436,6.476279456639982e+24,1.2952558913279963e+25,9.714419184959975e+24,8.635039275519977e+24,5.181023565311985e+24
12.1169,9.326012976407118e+23,1.8652025952814235e+24,1.3989019464610679e+24,1.2434683968542825e+24,7.460810381125694e+23
23.2077,1.7862267688316605e+24,3.572453537663321e+24,2.679340153247491e+24,2.3816356917755476e+24,1.4289814150653283e+24
15.4142,1.1863845473754393e+24,2.3727690947508785e+24,1.779576821063159e+24,1.5818460631672525e+24,9.491076379003513e+23
86.6838,6.671790999713453e+24,1.3343581999426905e+25,1.000768649957018e+25,8.895721332951271e+24,5.337432799770762e+24
35.0559,2.698147036780285e+24,5.39629407356057e+24,4.047220555170427e+24,3.597529382373713e+24,2.1585176294242276e+24
21.0449,1.6197625670525478e+24,3.2395251341050957e+24,2.429643850578822e+24,2.1596834227367305e+24,1.295810053642038e+24
15.374,1.1832904744553725e+24,2.366580948910745e+24,1.7749357116830588e+24,1.5777206326071635e+24,9.46632379564298e+23
13.0807,1.0067820807342521e+24,2.0135641614685043e+24,1.5101731211013783e+24,1.3423761076456696e+24,8.054256645874017e+23
4.19442,3.228318740643361e+23,6.456637481286722e+23,4.842478110965042e+23,4.304424987524482e+23,2.5826549925146888e+23
14.8817,1.1453996262327642e+24,2.2907992524655284e+24,1.7180994393491465e+24,1.527199501643686e+24,9.163197009862113e+23
12.514,9.631648885998785e+23,1.926329777199757e+24,1.444747332899818e+24,1.2842198514665046e+24,7.705319108799028e+23
92.0873,7.08768211970302e+24,1.417536423940604e+25,1.063152317955453e+25,9.450242826270694e+24,5.670145695762416e+24
9.63694,7.417262459280577e+23,1.4834524918561153e+24,1.1125893688920865e+24,9.889683279040768e+23,5.933809967424461e+23
15.4096,1.186030499230357e+24,2.372060998460714e+24,1.7790457488455357e+24,1.5813739989738094e+24,9.488243993842856e+23
47.6864,3.6702785794893117e+24,7.340557158978623e+24,5.505417869233968e+24,4.893704772652416e+24,2.936222863591449e+24
2.40142,1.8483006447031488e+23,3.6966012894062975e+23,2.772450967054723e+23,2.4644008596041982e+23,1.4786405157625189e+23
40.0723,3.0842442356912987e+24,6.168488471382597e+24,4.626366353536948e+24,4.112325647588398e+24,2.4673953885530387e+24
9.53548,7.339171753193518e+23,1.4678343506387036e+24,1.1008757629790278e+24,9.785562337591359e+23,5.871337402554815e+23
21.5121,1.655721543874816e+24,3.311443087749632e+24,2.483582315812224e+24,2.2076287251664214e+24,1.3245772350998527e+24
69.8425,5.375566863675644e+24,1.0751133727351288e+25,8.063350295513467e+24,7.167422484900859e+24,4.300453490940515e+24
14.5511,1.1199543399796781e+24,2.2399086799593562e+24,1.6799315099695173e+24,1.4932724533062375e+24,8.959634719837424e+23
16.9483,1.304459603760374e+24,2.608919207520748e+24,1.956689405640561e+24,1.739279471680499e+24,1.0435676830082992e+24
40.2407,3.0972054764808316e+24,6.194410952961663e+24,4.645808214721248e+24,4.129607301974443e+24,2.4777643811846654e+24
65.7481,5.060433227757205e+24,1.012086645551441e+25,7.590649841635808e+24,6.747244303676274e+24,4.048346582205764e+24
14.2022,1.093100557845069e+24,2.186201115690138e+24,1.6396508367676036e+24,1.4574674104600922e+24,8.744804462760552e+23
17.4555,1.3434972601050966e+24,2.686994520210193e+24,2.015245890157645e+24,1.791329680140129e+24,1.0747978080840772e+24
22.1387,1.703949058594065e+24,3.40789811718813e+24,2.555923587891098e+24,2.27193207812542e+24,1.3631592468752519e+24
14.2112,1.0937932607376213e+24,2.1875865214752426e+24,1.6406898911064322e+24,1.4583910143168286e+24,8.75034608590097e+23
94.3896,7.264883216316692e+24,1.4529766432633384e+25,1.089732482447504e+25,9.686510955088923e+24,5.811906573053354e+24
3.11279,2.3958207076752564e+23,4.791641415350513e+23,3.5937310615128846e+23,3.1944276102336754e+23,1.916656566140205e+23
39.7202,3.057144159194893e+24,6.114288318389786e+24,4.58571623879234e+24,4.076192212259858e+24,2.4457153273559143e+24
43.0034,3.3098421743979554e+24,6.619684348795911e+24,4.964763261596934e+24,4.4131228991972744e+24,2.6478737395183643e+24
33.7391,2.5967969069010833e+24,5.193593813802167e+24,3.8951953603516255e+24,3.4623958758681116e+24,2.0774375255208668e+24
16.6553,1.281908276258395e+24,2.56381655251679e+24,1.9228624143875927e+24,1.7092110350111935e+24,1.025526621006716e+24
46.0605,3.545137953600344e+24,7.090275907200688e+24,5.317706930400516e+24,4.726850604800459e+24,2.8361103628802747e+24
3.21639,2.475558507306827e+23,4.951117014613654e+23,3.7133377609602405e+23,3.3007446764091027e+23,1.9804468058454615e+23
